user_id,control_reward,bandit_reward,bandit_arm,cumulative_control_reward,cumulative_bandit_reward
2036.0,1,1,buy_one_get_one,332,715
2037.0,0,0,buy_one_get_one,332,715
2038.0,0,0,buy_one_get_one,332,715
2039.0,0,1,buy_one_get_one,332,716
2040.0,1,0,buy_one_get_one,333,716
2041.0,0,0,buy_one_get_one,333,716
2042.0,1,1,buy_one_get_one,334,717
2043.0,0,0,buy_one_get_one,334,717
2044.0,1,1,buy_one_get_one,335,718
2045.0,0,1,buy_one_get_one,335,719
2046.0,0,0,buy_one_get_one,335,719
2047.0,0,1,buy_one_get_one,335,720
2048.0,0,1,buy_one_get_one,335,721
2049.0,0,0,buy_one_get_one,335,721
2050.0,0,0,buy_one_get_one,335,721
2051.0,0,0,buy_one_get_one,335,721
2052.0,0,0,buy_one_get_one,335,721
2053.0,0,1,buy_one_get_one,335,722
2054.0,0,0,buy_one_get_one,335,722
2055.0,0,1,buy_one_get_one,335,723
2056.0,0,0,buy_one_get_one,335,723
2057.0,0,0,buy_one_get_one,335,723
2058.0,0,0,buy_one_get_one,335,723
2059.0,0,1,buy_one_get_one,335,724
2060.0,0,1,buy_one_get_one,335,725
2061.0,0,0,buy_one_get_one,335,725
2062.0,0,0,buy_one_get_one,335,725
2063.0,0,0,buy_one_get_one,335,725
2064.0,0,0,buy_one_get_one,335,725
2065.0,0,1,buy_one_get_one,335,726
2066.0,0,1,buy_one_get_one,335,727
2067.0,0,1,buy_one_get_one,335,728
2068.0,0,0,buy_one_get_one,335,728
2069.0,1,0,buy_one_get_one,336,728
2070.0,0,0,buy_one_get_one,336,728
2071.0,0,0,buy_one_get_one,336,728
2072.0,1,0,buy_one_get_one,337,728
2073.0,0,0,buy_one_get_one,337,728
2074.0,0,1,buy_one_get_one,337,729
2075.0,0,0,buy_one_get_one,337,729
2076.0,1,0,free_shipping,338,729
2077.0,0,0,buy_one_get_one,338,729
2078.0,0,0,buy_one_get_one,338,729
2079.0,0,1,buy_one_get_one,338,730
2080.0,0,0,buy_one_get_one,338,730
2081.0,0,1,buy_one_get_one,338,731
2082.0,0,1,buy_one_get_one,338,732
2083.0,0,0,buy_one_get_one,338,732
2084.0,0,1,buy_one_get_one,338,733
2085.0,0,0,buy_one_get_one,338,733
2086.0,0,0,buy_one_get_one,338,733
2087.0,0,1,buy_one_get_one,338,734
2088.0,0,0,buy_one_get_one,338,734
2089.0,0,1,buy_one_get_one,338,735
2090.0,0,1,buy_one_get_one,338,736
2091.0,0,1,buy_one_get_one,338,737
2092.0,0,0,buy_one_get_one,338,737
2093.0,0,1,buy_one_get_one,338,738
2094.0,0,1,buy_one_get_one,338,739
2095.0,0,0,buy_one_get_one,338,739
2096.0,0,1,buy_one_get_one,338,740
2097.0,0,0,buy_one_get_one,338,740
2098.0,1,0,buy_one_get_one,339,740
2099.0,0,0,buy_one_get_one,339,740
2100.0,0,1,buy_one_get_one,339,741
2101.0,0,0,25%_off,339,741
2102.0,0,0,buy_one_get_one,339,741
2103.0,0,1,buy_one_get_one,339,742
2104.0,0,1,buy_one_get_one,339,743
2105.0,0,1,buy_one_get_one,339,744
2106.0,0,0,buy_one_get_one,339,744
2107.0,0,1,buy_one_get_one,339,745
2108.0,0,0,buy_one_get_one,339,745
2109.0,0,0,buy_one_get_one,339,745
2110.0,0,1,buy_one_get_one,339,746
2111.0,0,1,buy_one_get_one,339,747
2112.0,0,1,buy_one_get_one,339,748
2113.0,0,0,buy_one_get_one,339,748
2114.0,1,1,buy_one_get_one,340,749
2115.0,1,0,buy_one_get_one,341,749
2116.0,0,0,buy_one_get_one,341,749
2117.0,0,1,buy_one_get_one,341,750
2118.0,0,1,buy_one_get_one,341,751
2119.0,0,1,buy_one_get_one,341,752
2120.0,0,1,buy_one_get_one,341,753
2121.0,0,1,buy_one_get_one,341,754
2122.0,1,0,buy_one_get_one,342,754
2123.0,0,1,buy_one_get_one,342,755
2124.0,0,0,buy_one_get_one,342,755
2125.0,0,0,buy_one_get_one,342,755
2126.0,0,0,buy_one_get_one,342,755
2127.0,0,0,buy_one_get_one,342,755
2128.0,0,0,buy_one_get_one,342,755
2129.0,0,0,buy_one_get_one,342,755
2130.0,0,1,buy_one_get_one,342,756
2131.0,0,0,buy_one_get_one,342,756
2132.0,1,0,10%_off,343,756
2133.0,0,0,buy_one_get_one,343,756
2134.0,1,0,buy_one_get_one,344,756
2135.0,1,1,buy_one_get_one,345,757
2136.0,0,0,buy_one_get_one,345,757
2137.0,0,0,buy_one_get_one,345,757
2138.0,0,0,buy_one_get_one,345,757
2139.0,0,0,buy_one_get_one,345,757
2140.0,0,1,buy_one_get_one,345,758
2141.0,1,1,buy_one_get_one,346,759
2142.0,0,0,25%_off,346,759
2143.0,0,0,buy_one_get_one,346,759
2144.0,0,1,buy_one_get_one,346,760
2145.0,0,1,buy_one_get_one,346,761
2146.0,0,0,free_shipping,346,761
2147.0,0,1,buy_one_get_one,346,762
2148.0,0,0,free_shipping,346,762
2149.0,0,0,buy_one_get_one,346,762
2150.0,1,1,buy_one_get_one,347,763
2151.0,1,0,buy_one_get_one,348,763
2152.0,0,1,buy_one_get_one,348,764
2153.0,0,0,buy_one_get_one,348,764
2154.0,0,0,buy_one_get_one,348,764
2155.0,0,0,buy_one_get_one,348,764
2156.0,0,1,buy_one_get_one,348,765
2157.0,0,0,buy_one_get_one,348,765
2158.0,0,0,buy_one_get_one,348,765
2159.0,1,1,buy_one_get_one,349,766
2160.0,0,1,buy_one_get_one,349,767
2161.0,0,0,buy_one_get_one,349,767
2162.0,0,0,buy_one_get_one,349,767
2163.0,0,0,buy_one_get_one,349,767
2164.0,0,0,buy_one_get_one,349,767
2165.0,0,0,buy_one_get_one,349,767
2166.0,0,0,buy_one_get_one,349,767
2167.0,0,0,buy_one_get_one,349,767
2168.0,0,0,buy_one_get_one,349,767
2169.0,0,0,buy_one_get_one,349,767
2170.0,0,1,buy_one_get_one,349,768
2171.0,1,1,buy_one_get_one,350,769
2172.0,0,1,buy_one_get_one,350,770
2173.0,1,1,buy_one_get_one,351,771
2174.0,0,0,buy_one_get_one,351,771
2175.0,0,0,buy_one_get_one,351,771
2176.0,0,0,buy_one_get_one,351,771
2177.0,0,0,buy_one_get_one,351,771
2178.0,1,1,buy_one_get_one,352,772
2179.0,0,1,buy_one_get_one,352,773
2180.0,0,0,buy_one_get_one,352,773
2181.0,0,0,buy_one_get_one,352,773
2182.0,0,1,buy_one_get_one,352,774
2183.0,0,1,buy_one_get_one,352,775
2184.0,0,0,buy_one_get_one,352,775
2185.0,0,1,buy_one_get_one,352,776
2186.0,0,0,buy_one_get_one,352,776
2187.0,0,1,buy_one_get_one,352,777
2188.0,0,1,buy_one_get_one,352,778
2189.0,0,0,buy_one_get_one,352,778
2190.0,0,0,buy_one_get_one,352,778
2191.0,0,1,buy_one_get_one,352,779
2192.0,0,0,buy_one_get_one,352,779
2193.0,0,0,buy_one_get_one,352,779
2194.0,0,1,buy_one_get_one,352,780
2195.0,0,1,buy_one_get_one,352,781
2196.0,0,0,buy_one_get_one,352,781
2197.0,0,0,buy_one_get_one,352,781
2198.0,0,0,buy_one_get_one,352,781
2199.0,1,1,buy_one_get_one,353,782
2200.0,0,1,buy_one_get_one,353,783
2201.0,0,1,buy_one_get_one,353,784
2202.0,0,0,buy_one_get_one,353,784
2203.0,0,1,buy_one_get_one,353,785
2204.0,0,0,buy_one_get_one,353,785
2205.0,0,0,buy_one_get_one,353,785
2206.0,0,0,buy_one_get_one,353,785
2207.0,0,1,buy_one_get_one,353,786
2208.0,0,1,buy_one_get_one,353,787
2209.0,1,0,buy_one_get_one,354,787
2210.0,0,1,buy_one_get_one,354,788
2211.0,0,0,buy_one_get_one,354,788
2212.0,0,0,buy_one_get_one,354,788
2213.0,0,0,buy_one_get_one,354,788
2214.0,0,1,buy_one_get_one,354,789
2215.0,0,0,buy_one_get_one,354,789
2216.0,0,1,buy_one_get_one,354,790
2217.0,0,0,buy_one_get_one,354,790
2218.0,0,0,buy_one_get_one,354,790
2219.0,0,1,buy_one_get_one,354,791
2220.0,0,1,buy_one_get_one,354,792
2221.0,1,0,25%_off,355,792
2222.0,0,0,buy_one_get_one,355,792
2223.0,0,0,25%_off,355,792
2224.0,0,0,buy_one_get_one,355,792
2225.0,0,1,buy_one_get_one,355,793
2226.0,0,0,buy_one_get_one,355,793
2227.0,0,0,buy_one_get_one,355,793
2228.0,0,0,buy_one_get_one,355,793
2229.0,0,0,buy_one_get_one,355,793
2230.0,0,0,buy_one_get_one,355,793
2231.0,0,0,buy_one_get_one,355,793
2232.0,1,1,buy_one_get_one,356,794
2233.0,0,1,buy_one_get_one,356,795
2234.0,0,0,buy_one_get_one,356,795
2235.0,0,1,buy_one_get_one,356,796
2236.0,0,0,buy_one_get_one,356,796
2237.0,0,0,buy_one_get_one,356,796
2238.0,0,0,10%_off,356,796
2239.0,0,0,buy_one_get_one,356,796
2240.0,0,1,buy_one_get_one,356,797
2241.0,1,0,buy_one_get_one,357,797
2242.0,0,0,buy_one_get_one,357,797
2243.0,0,0,buy_one_get_one,357,797
2244.0,1,0,buy_one_get_one,358,797
2245.0,1,1,buy_one_get_one,359,798
2246.0,0,0,buy_one_get_one,359,798
2247.0,1,1,buy_one_get_one,360,799
2248.0,1,1,buy_one_get_one,361,800
2249.0,0,1,buy_one_get_one,361,801
2250.0,0,1,buy_one_get_one,361,802
2251.0,0,0,buy_one_get_one,361,802
2252.0,0,1,buy_one_get_one,361,803
2253.0,1,1,buy_one_get_one,362,804
2254.0,0,0,buy_one_get_one,362,804
2255.0,0,1,buy_one_get_one,362,805
2256.0,0,1,buy_one_get_one,362,806
2257.0,1,0,buy_one_get_one,363,806
2258.0,0,0,buy_one_get_one,363,806
2259.0,1,1,buy_one_get_one,364,807
2260.0,0,1,buy_one_get_one,364,808
2261.0,0,1,buy_one_get_one,364,809
2262.0,0,0,buy_one_get_one,364,809
2263.0,0,0,buy_one_get_one,364,809
2264.0,0,0,buy_one_get_one,364,809
2265.0,0,0,buy_one_get_one,364,809
2266.0,0,1,buy_one_get_one,364,810
2267.0,0,1,buy_one_get_one,364,811
2268.0,0,1,buy_one_get_one,364,812
2269.0,0,0,buy_one_get_one,364,812
2270.0,0,1,buy_one_get_one,364,813
2271.0,1,0,buy_one_get_one,365,813
2272.0,0,0,buy_one_get_one,365,813
2273.0,1,0,buy_one_get_one,366,813
2274.0,1,1,buy_one_get_one,367,814
2275.0,0,1,buy_one_get_one,367,815
2276.0,0,0,buy_one_get_one,367,815
2277.0,0,0,buy_one_get_one,367,815
2278.0,0,0,buy_one_get_one,367,815
2279.0,0,1,10%_off,367,816
2280.0,0,0,buy_one_get_one,367,816
2281.0,0,1,buy_one_get_one,367,817
2282.0,0,0,buy_one_get_one,367,817
2283.0,0,1,buy_one_get_one,367,818
2284.0,1,1,buy_one_get_one,368,819
2285.0,0,0,buy_one_get_one,368,819
2286.0,0,0,buy_one_get_one,368,819
2287.0,0,0,10%_off,368,819
2288.0,1,1,buy_one_get_one,369,820
2289.0,0,0,buy_one_get_one,369,820
2290.0,1,0,buy_one_get_one,370,820
2291.0,1,0,10%_off,371,820
2292.0,0,1,25%_off,371,821
2293.0,1,1,buy_one_get_one,372,822
2294.0,0,1,buy_one_get_one,372,823
2295.0,1,1,buy_one_get_one,373,824
2296.0,1,0,buy_one_get_one,374,824
2297.0,0,0,buy_one_get_one,374,824
2298.0,0,1,buy_one_get_one,374,825
2299.0,0,0,buy_one_get_one,374,825
2300.0,0,1,buy_one_get_one,374,826
2301.0,0,0,buy_one_get_one,374,826
2302.0,0,0,buy_one_get_one,374,826
2303.0,0,1,buy_one_get_one,374,827
2304.0,0,1,10%_off,374,828
2305.0,0,0,10%_off,374,828
2306.0,1,0,buy_one_get_one,375,828
2307.0,0,1,buy_one_get_one,375,829
2308.0,1,0,buy_one_get_one,376,829
2309.0,0,1,buy_one_get_one,376,830
2310.0,0,0,buy_one_get_one,376,830
2311.0,0,1,buy_one_get_one,376,831
2312.0,0,1,buy_one_get_one,376,832
2313.0,0,0,buy_one_get_one,376,832
2314.0,0,0,buy_one_get_one,376,832
2315.0,0,1,buy_one_get_one,376,833
2316.0,0,0,buy_one_get_one,376,833
2317.0,0,1,buy_one_get_one,376,834
2318.0,1,1,buy_one_get_one,377,835
2319.0,1,0,buy_one_get_one,378,835
2320.0,0,0,buy_one_get_one,378,835
2321.0,0,1,buy_one_get_one,378,836
2322.0,0,1,buy_one_get_one,378,837
2323.0,0,0,buy_one_get_one,378,837
2324.0,0,0,buy_one_get_one,378,837
2325.0,0,0,buy_one_get_one,378,837
2326.0,0,1,buy_one_get_one,378,838
2327.0,0,0,10%_off,378,838
2328.0,0,0,buy_one_get_one,378,838
2329.0,0,0,buy_one_get_one,378,838
2330.0,0,1,buy_one_get_one,378,839
2331.0,0,0,10%_off,378,839
2332.0,1,0,buy_one_get_one,379,839
2333.0,0,1,buy_one_get_one,379,840
2334.0,0,0,buy_one_get_one,379,840
2335.0,0,0,buy_one_get_one,379,840
2336.0,0,0,25%_off,379,840
2337.0,0,1,buy_one_get_one,379,841
2338.0,0,0,10%_off,379,841
2339.0,0,1,buy_one_get_one,379,842
2340.0,0,1,buy_one_get_one,379,843
2341.0,0,0,buy_one_get_one,379,843
2342.0,0,0,buy_one_get_one,379,843
2343.0,0,1,buy_one_get_one,379,844
2344.0,0,0,buy_one_get_one,379,844
2345.0,0,1,buy_one_get_one,379,845
2346.0,0,0,10%_off,379,845
2347.0,1,0,buy_one_get_one,380,845
2348.0,0,0,10%_off,380,845
2349.0,1,0,buy_one_get_one,381,845
2350.0,0,1,buy_one_get_one,381,846
2351.0,0,1,buy_one_get_one,381,847
2352.0,0,0,buy_one_get_one,381,847
2353.0,0,1,buy_one_get_one,381,848
2354.0,0,0,buy_one_get_one,381,848
2355.0,0,0,buy_one_get_one,381,848
2356.0,0,1,buy_one_get_one,381,849
2357.0,0,0,buy_one_get_one,381,849
2358.0,0,0,buy_one_get_one,381,849
2359.0,0,0,buy_one_get_one,381,849
2360.0,0,1,buy_one_get_one,381,850
2361.0,0,1,buy_one_get_one,381,851
2362.0,0,1,buy_one_get_one,381,852
2363.0,0,0,buy_one_get_one,381,852
2364.0,0,0,buy_one_get_one,381,852
2365.0,0,0,buy_one_get_one,381,852
2366.0,0,1,buy_one_get_one,381,853
2367.0,1,1,25%_off,382,854
2368.0,0,1,buy_one_get_one,382,855
2369.0,1,0,buy_one_get_one,383,855
2370.0,0,1,buy_one_get_one,383,856
2371.0,0,1,buy_one_get_one,383,857
2372.0,0,0,buy_one_get_one,383,857
2373.0,1,0,buy_one_get_one,384,857
2374.0,0,1,buy_one_get_one,384,858
2375.0,0,0,buy_one_get_one,384,858
2376.0,0,1,buy_one_get_one,384,859
2377.0,0,0,buy_one_get_one,384,859
2378.0,1,1,buy_one_get_one,385,860
2379.0,0,0,buy_one_get_one,385,860
2380.0,1,0,buy_one_get_one,386,860
2381.0,0,1,buy_one_get_one,386,861
2382.0,0,1,buy_one_get_one,386,862
2383.0,0,1,25%_off,386,863
2384.0,0,1,buy_one_get_one,386,864
2385.0,0,0,buy_one_get_one,386,864
2386.0,0,0,buy_one_get_one,386,864
2387.0,0,1,buy_one_get_one,386,865
2388.0,0,0,buy_one_get_one,386,865
2389.0,1,1,buy_one_get_one,387,866
2390.0,1,1,buy_one_get_one,388,867
2391.0,1,0,buy_one_get_one,389,867
2392.0,1,0,buy_one_get_one,390,867
2393.0,1,1,buy_one_get_one,391,868
2394.0,0,0,buy_one_get_one,391,868
2395.0,0,0,buy_one_get_one,391,868
2396.0,0,0,buy_one_get_one,391,868
2397.0,0,0,buy_one_get_one,391,868
2398.0,1,0,buy_one_get_one,392,868
2399.0,1,0,buy_one_get_one,393,868
2400.0,0,0,buy_one_get_one,393,868
2401.0,0,0,buy_one_get_one,393,868
2402.0,0,1,buy_one_get_one,393,869
2403.0,0,0,buy_one_get_one,393,869
2404.0,0,0,buy_one_get_one,393,869
2405.0,0,0,buy_one_get_one,393,869
2406.0,0,0,buy_one_get_one,393,869
2407.0,0,0,buy_one_get_one,393,869
2408.0,0,0,buy_one_get_one,393,869
2409.0,0,0,25%_off,393,869
2410.0,0,0,buy_one_get_one,393,869
2411.0,0,0,buy_one_get_one,393,869
2412.0,0,1,buy_one_get_one,393,870
2413.0,0,1,buy_one_get_one,393,871
2414.0,1,1,buy_one_get_one,394,872
2415.0,1,1,buy_one_get_one,395,873
2416.0,0,0,buy_one_get_one,395,873
2417.0,0,0,buy_one_get_one,395,873
2418.0,0,0,buy_one_get_one,395,873
2419.0,1,1,25%_off,396,874
2420.0,0,0,10%_off,396,874
2421.0,0,0,free_shipping,396,874
2422.0,1,0,buy_one_get_one,397,874
2423.0,0,0,25%_off,397,874
2424.0,0,1,buy_one_get_one,397,875
2425.0,1,0,buy_one_get_one,398,875
2426.0,0,1,buy_one_get_one,398,876
2427.0,0,0,buy_one_get_one,398,876
2428.0,0,0,buy_one_get_one,398,876
2429.0,1,0,buy_one_get_one,399,876
2430.0,0,0,buy_one_get_one,399,876
2431.0,0,0,buy_one_get_one,399,876
2432.0,1,0,buy_one_get_one,400,876
2433.0,0,0,buy_one_get_one,400,876
2434.0,0,0,10%_off,400,876
2435.0,0,0,buy_one_get_one,400,876
2436.0,0,0,buy_one_get_one,400,876
2437.0,0,0,buy_one_get_one,400,876
2438.0,0,0,buy_one_get_one,400,876
2439.0,0,0,buy_one_get_one,400,876
2440.0,0,1,buy_one_get_one,400,877
2441.0,0,0,buy_one_get_one,400,877
2442.0,0,0,buy_one_get_one,400,877
2443.0,0,1,buy_one_get_one,400,878
2444.0,0,0,buy_one_get_one,400,878
2445.0,0,0,buy_one_get_one,400,878
2446.0,0,0,free_shipping,400,878
2447.0,1,0,25%_off,401,878
2448.0,1,0,buy_one_get_one,402,878
2449.0,0,0,buy_one_get_one,402,878
2450.0,0,1,buy_one_get_one,402,879
2451.0,0,0,buy_one_get_one,402,879
2452.0,0,1,buy_one_get_one,402,880
2453.0,0,0,buy_one_get_one,402,880
2454.0,0,1,buy_one_get_one,402,881
2455.0,0,0,buy_one_get_one,402,881
2456.0,0,1,buy_one_get_one,402,882
2457.0,0,1,buy_one_get_one,402,883
2458.0,0,0,buy_one_get_one,402,883
2459.0,0,0,buy_one_get_one,402,883
2460.0,1,0,buy_one_get_one,403,883
2461.0,0,0,buy_one_get_one,403,883
2462.0,0,1,buy_one_get_one,403,884
2463.0,0,1,buy_one_get_one,403,885
2464.0,0,1,buy_one_get_one,403,886
2465.0,1,0,buy_one_get_one,404,886
2466.0,0,0,25%_off,404,886
2467.0,1,0,buy_one_get_one,405,886
2468.0,0,0,buy_one_get_one,405,886
2469.0,0,0,buy_one_get_one,405,886
2470.0,0,0,buy_one_get_one,405,886
2471.0,0,0,buy_one_get_one,405,886
2472.0,0,0,buy_one_get_one,405,886
2473.0,0,0,buy_one_get_one,405,886
2474.0,0,0,buy_one_get_one,405,886
2475.0,0,0,buy_one_get_one,405,886
2476.0,0,1,buy_one_get_one,405,887
2477.0,0,0,buy_one_get_one,405,887
2478.0,1,0,buy_one_get_one,406,887
2479.0,0,1,buy_one_get_one,406,888
2480.0,1,1,buy_one_get_one,407,889
2481.0,0,0,buy_one_get_one,407,889
2482.0,0,0,25%_off,407,889
2483.0,0,0,buy_one_get_one,407,889
2484.0,1,0,25%_off,408,889
2485.0,0,0,buy_one_get_one,408,889
2486.0,0,0,buy_one_get_one,408,889
2487.0,0,1,buy_one_get_one,408,890
2488.0,0,1,buy_one_get_one,408,891
2489.0,0,0,buy_one_get_one,408,891
2490.0,0,0,buy_one_get_one,408,891
2491.0,0,0,buy_one_get_one,408,891
2492.0,1,0,buy_one_get_one,409,891
2493.0,1,0,buy_one_get_one,410,891
2494.0,0,0,buy_one_get_one,410,891
2495.0,1,0,buy_one_get_one,411,891
2496.0,1,1,buy_one_get_one,412,892
2497.0,0,1,buy_one_get_one,412,893
2498.0,0,0,buy_one_get_one,412,893
2499.0,0,0,buy_one_get_one,412,893
2500.0,0,0,25%_off,412,893
2501.0,0,0,buy_one_get_one,412,893
2502.0,0,0,buy_one_get_one,412,893
2503.0,0,0,buy_one_get_one,412,893
2504.0,0,0,buy_one_get_one,412,893
2505.0,0,1,buy_one_get_one,412,894
2506.0,0,1,buy_one_get_one,412,895
2507.0,0,1,buy_one_get_one,412,896
2508.0,0,0,buy_one_get_one,412,896
2509.0,0,1,buy_one_get_one,412,897
2510.0,1,0,buy_one_get_one,413,897
2511.0,0,1,buy_one_get_one,413,898
2512.0,0,0,buy_one_get_one,413,898
2513.0,0,1,buy_one_get_one,413,899
2514.0,0,0,buy_one_get_one,413,899
2515.0,0,0,buy_one_get_one,413,899
2516.0,0,0,25%_off,413,899
2517.0,0,0,buy_one_get_one,413,899
2518.0,0,1,buy_one_get_one,413,900
2519.0,0,1,buy_one_get_one,413,901
2520.0,0,1,buy_one_get_one,413,902
2521.0,0,0,buy_one_get_one,413,902
2522.0,0,0,buy_one_get_one,413,902
2523.0,0,0,buy_one_get_one,413,902
2524.0,0,1,buy_one_get_one,413,903
2525.0,1,1,buy_one_get_one,414,904
2526.0,0,1,buy_one_get_one,414,905
2527.0,0,0,buy_one_get_one,414,905
2528.0,0,0,buy_one_get_one,414,905
2529.0,0,0,buy_one_get_one,414,905
2530.0,0,0,buy_one_get_one,414,905
2531.0,0,0,buy_one_get_one,414,905
2532.0,1,1,buy_one_get_one,415,906
2533.0,0,0,buy_one_get_one,415,906
2534.0,0,1,buy_one_get_one,415,907
2535.0,0,1,buy_one_get_one,415,908
2536.0,0,0,buy_one_get_one,415,908
2537.0,0,0,buy_one_get_one,415,908
2538.0,0,0,buy_one_get_one,415,908
2539.0,0,1,buy_one_get_one,415,909
2540.0,0,1,buy_one_get_one,415,910
2541.0,0,0,buy_one_get_one,415,910
2542.0,1,0,buy_one_get_one,416,910
2543.0,0,1,buy_one_get_one,416,911
2544.0,1,0,25%_off,417,911
2545.0,0,1,buy_one_get_one,417,912
2546.0,0,1,buy_one_get_one,417,913
2547.0,0,1,buy_one_get_one,417,914
2548.0,0,0,buy_one_get_one,417,914
2549.0,0,0,buy_one_get_one,417,914
2550.0,0,0,buy_one_get_one,417,914
2551.0,0,0,buy_one_get_one,417,914
2552.0,1,1,buy_one_get_one,418,915
2553.0,0,0,buy_one_get_one,418,915
2554.0,0,1,buy_one_get_one,418,916
2555.0,0,1,25%_off,418,917
2556.0,0,0,buy_one_get_one,418,917
2557.0,1,1,buy_one_get_one,419,918
2558.0,0,0,buy_one_get_one,419,918
2559.0,0,1,25%_off,419,919
2560.0,0,0,buy_one_get_one,419,919
2561.0,0,0,25%_off,419,919
2562.0,0,1,25%_off,419,920
2563.0,1,0,buy_one_get_one,420,920
2564.0,0,1,buy_one_get_one,420,921
2565.0,0,1,buy_one_get_one,420,922
2566.0,0,0,buy_one_get_one,420,922
2567.0,0,0,25%_off,420,922
2568.0,0,1,buy_one_get_one,420,923
2569.0,0,0,buy_one_get_one,420,923
2570.0,0,0,buy_one_get_one,420,923
2571.0,0,0,buy_one_get_one,420,923
2572.0,0,0,25%_off,420,923
2573.0,0,0,buy_one_get_one,420,923
2574.0,0,0,buy_one_get_one,420,923
2575.0,0,0,buy_one_get_one,420,923
2576.0,0,0,buy_one_get_one,420,923
2577.0,0,1,buy_one_get_one,420,924
2578.0,0,1,buy_one_get_one,420,925
2579.0,0,0,buy_one_get_one,420,925
2580.0,0,1,buy_one_get_one,420,926
2581.0,0,0,buy_one_get_one,420,926
2582.0,0,0,buy_one_get_one,420,926
2583.0,0,0,buy_one_get_one,420,926
2584.0,0,1,buy_one_get_one,420,927
2585.0,0,1,buy_one_get_one,420,928
2586.0,0,0,buy_one_get_one,420,928
2587.0,1,0,buy_one_get_one,421,928
2588.0,0,1,buy_one_get_one,421,929
2589.0,0,0,buy_one_get_one,421,929
2590.0,0,0,buy_one_get_one,421,929
2591.0,0,1,buy_one_get_one,421,930
2592.0,0,0,buy_one_get_one,421,930
2593.0,0,0,buy_one_get_one,421,930
2594.0,0,1,buy_one_get_one,421,931
2595.0,0,1,buy_one_get_one,421,932
2596.0,0,0,buy_one_get_one,421,932
2597.0,0,1,buy_one_get_one,421,933
2598.0,1,1,buy_one_get_one,422,934
2599.0,0,1,buy_one_get_one,422,935
2600.0,0,1,buy_one_get_one,422,936
2601.0,0,1,buy_one_get_one,422,937
2602.0,0,0,buy_one_get_one,422,937
2603.0,0,0,buy_one_get_one,422,937
2604.0,0,0,buy_one_get_one,422,937
2605.0,0,1,buy_one_get_one,422,938
2606.0,0,0,buy_one_get_one,422,938
2607.0,0,1,buy_one_get_one,422,939
2608.0,0,0,buy_one_get_one,422,939
2609.0,0,0,buy_one_get_one,422,939
2610.0,0,0,buy_one_get_one,422,939
2611.0,1,0,buy_one_get_one,423,939
2612.0,0,0,buy_one_get_one,423,939
2613.0,0,1,buy_one_get_one,423,940
2614.0,1,0,buy_one_get_one,424,940
2615.0,0,0,buy_one_get_one,424,940
2616.0,0,1,buy_one_get_one,424,941
2617.0,0,0,buy_one_get_one,424,941
2618.0,0,0,buy_one_get_one,424,941
2619.0,0,0,buy_one_get_one,424,941
2620.0,0,1,buy_one_get_one,424,942
2621.0,0,0,buy_one_get_one,424,942
2622.0,0,1,buy_one_get_one,424,943
2623.0,1,0,buy_one_get_one,425,943
2624.0,0,0,buy_one_get_one,425,943
2625.0,0,0,buy_one_get_one,425,943
2626.0,0,0,25%_off,425,943
2627.0,0,0,buy_one_get_one,425,943
2628.0,0,0,buy_one_get_one,425,943
2629.0,1,0,buy_one_get_one,426,943
2630.0,0,1,buy_one_get_one,426,944
2631.0,0,0,buy_one_get_one,426,944
2632.0,0,1,buy_one_get_one,426,945
2633.0,0,0,buy_one_get_one,426,945
2634.0,0,0,buy_one_get_one,426,945
2635.0,1,0,buy_one_get_one,427,945
2636.0,0,0,buy_one_get_one,427,945
2637.0,1,1,25%_off,428,946
2638.0,0,1,buy_one_get_one,428,947
2639.0,0,0,buy_one_get_one,428,947
2640.0,0,0,buy_one_get_one,428,947
2641.0,0,0,buy_one_get_one,428,947
2642.0,0,0,buy_one_get_one,428,947
2643.0,0,0,buy_one_get_one,428,947
2644.0,0,0,buy_one_get_one,428,947
2645.0,0,0,buy_one_get_one,428,947
2646.0,0,0,buy_one_get_one,428,947
2647.0,0,1,buy_one_get_one,428,948
2648.0,1,0,buy_one_get_one,429,948
2649.0,0,0,buy_one_get_one,429,948
2650.0,1,0,buy_one_get_one,430,948
2651.0,0,1,buy_one_get_one,430,949
2652.0,0,0,buy_one_get_one,430,949
2653.0,0,0,25%_off,430,949
2654.0,0,0,buy_one_get_one,430,949
2655.0,0,1,buy_one_get_one,430,950
2656.0,0,0,buy_one_get_one,430,950
2657.0,0,0,buy_one_get_one,430,950
2658.0,0,1,buy_one_get_one,430,951
2659.0,0,0,buy_one_get_one,430,951
2660.0,0,1,buy_one_get_one,430,952
2661.0,0,1,25%_off,430,953
2662.0,0,1,buy_one_get_one,430,954
2663.0,0,0,buy_one_get_one,430,954
2664.0,1,1,buy_one_get_one,431,955
2665.0,0,0,buy_one_get_one,431,955
2666.0,0,0,buy_one_get_one,431,955
2667.0,1,0,buy_one_get_one,432,955
2668.0,0,0,buy_one_get_one,432,955
2669.0,1,0,buy_one_get_one,433,955
2670.0,0,1,buy_one_get_one,433,956
2671.0,0,0,buy_one_get_one,433,956
2672.0,0,1,buy_one_get_one,433,957
2673.0,0,1,buy_one_get_one,433,958
2674.0,0,1,buy_one_get_one,433,959
2675.0,0,0,25%_off,433,959
2676.0,1,0,buy_one_get_one,434,959
2677.0,0,0,buy_one_get_one,434,959
